src_ip,metadata_comment,first_seen,last_seen,active
20.60.240.0/23,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.60.244.0/23,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.60.246.0/23,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.60.250.0/23,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.60.26.0/23,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.60.28.0/23,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.60.30.0/23,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.60.34.0/23,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.60.38.0/23,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.60.40.0/23,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.60.44.128/25,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.60.48.0/22,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.60.52.0/23,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.60.56.0/22,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.60.6.0/23,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.60.60.0/22,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.60.64.0/22,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.60.68.0/22,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.60.80.0/23,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.60.82.0/23,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.60.88.0/22,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.61.0.0/16,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.62.0.0/17,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.62.128.0/17,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.64.0.0/17,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.64.128.0/17,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.65.0.0/17,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.65.128.0/17,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.66.0.0/17,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.66.128.0/17,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.67.0.0/17,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.67.128.0/17,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.69.128.0/18,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.69.192.0/18,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.69.64.0/18,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.69.67.168/29,GitHub importer IP range,2025-05-29,2025-07-29,no
20.7.0.0/16,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.71.0.0/16,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.72.128.0/18,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.72.192.0/18,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.72.32.0/19,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.72.64.0/18,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.73.0.0/16,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.75.0.0/17,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.75.128.0/17,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.75.217.40/29,GitHub importer IP range,2025-05-29,2025-07-29,no
20.76.0.0/16,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.8.0.0/16,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.80.0.0/18,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.80.128.0/18,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.80.192.0/18,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.80.64.0/18,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.81.0.0/17,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.81.128.0/17,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.82.0.0/17,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.82.128.0/17,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.83.0.0/18,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.83.128.0/18,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.83.192.0/18,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.83.64.0/18,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.84.0.0/17,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.84.128.0/17,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.85.0.0/17,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.85.128.0/17,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.86.0.0/16,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.87.245.0/32,GitHub git - web IP range,2025-05-29,2025-09-06,yes
20.87.245.1/32,GitHub packages IP range,2025-05-29,2025-09-06,yes
20.87.245.4/32,GitHub git IP range,2025-05-29,2025-09-06,yes
20.87.245.6/32,GitHub api IP range,2025-05-29,2025-09-06,yes
20.88.0.0/18,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.88.128.0/18,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.88.192.0/18,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.88.96.0/19,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.9.0.0/17,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.9.128.0/17,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.93.0.0/17,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.93.128.0/17,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.94.0.0/17,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.94.128.0/18,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.94.192.0/18,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.0.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.1.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.103.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.107.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.121.0/24,GitHub actions IP range,2025-06-24,2025-09-06,yes
20.95.122.0/24,GitHub actions IP range,2025-07-17,2025-09-06,yes
20.95.16.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.18.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.19.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.2.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.21.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.22.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.23.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.249.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.25.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.251.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.255.0/29,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.26.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.27.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.28.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.3.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.30.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.31.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.32.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.33.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.34.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.35.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.36.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.37.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.38.0/23,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.4.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.48.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.5.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.51.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.52.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.53.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.54.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.55.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.56.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.57.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.58.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.59.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.6.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.60.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.61.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.63.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.64.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.66.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.68.0/23,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.7.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.72.0/23,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.76.0/23,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.8.0/21,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.81.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.88.0/21,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.95.98.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.96.0.0/16,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.97.0.0/17,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.97.128.0/17,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.98.0.0/18,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.98.128.0/18,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.98.192.0/18,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.98.64.0/18,GitHub actions IP range,2025-05-29,2025-09-06,yes
20.99.128.0/17,GitHub actions IP range,2025-05-29,2025-09-06,yes
204.152.18.0/31,GitHub actions IP range,2025-05-29,2025-09-06,yes
204.152.18.32/27,GitHub actions IP range,2025-05-29,2025-09-06,yes
204.152.18.64/26,GitHub actions IP range,2025-05-29,2025-09-06,yes
204.152.18.8/29,GitHub actions IP range,2025-05-29,2025-09-06,yes
204.152.19.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
204.79.180.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
207.46.13.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
207.46.193.192/28,GitHub actions IP range,2025-05-29,2025-09-06,yes
207.46.200.176/28,GitHub actions IP range,2025-05-29,2025-09-06,yes
207.46.200.96/27,GitHub actions IP range,2025-05-29,2025-09-06,yes
207.46.202.128/28,GitHub actions IP range,2025-05-29,2025-09-06,yes
207.46.205.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
207.68.174.184/29,GitHub actions IP range,2025-05-29,2025-09-06,yes
207.68.174.40/29,GitHub actions IP range,2025-05-29,2025-09-06,yes
209.199.17.192/26,GitHub actions IP range,2025-05-29,2025-09-06,yes
209.199.17.80/28,GitHub actions IP range,2025-05-29,2025-09-06,yes
209.199.18.0/26,GitHub actions IP range,2025-05-29,2025-09-06,yes
209.199.21.128/25,GitHub actions IP range,2025-05-29,2025-09-06,yes
209.199.36.0/28,GitHub actions IP range,2025-06-04,2025-09-06,yes
209.199.36.128/25,GitHub actions IP range,2025-06-04,2025-09-06,yes
209.199.36.48/28,GitHub actions IP range,2025-07-17,2025-09-06,yes
209.199.37.0/25,GitHub actions IP range,2025-06-04,2025-09-06,yes
209.199.39.128/25,GitHub actions IP range,2025-07-17,2025-09-06,yes
209.199.40.0/25,GitHub actions IP range,2025-07-17,2025-09-06,yes
209.240.212.0/23,GitHub actions IP range,2025-05-29,2025-09-06,yes
213.199.128.0/20,GitHub actions IP range,2025-05-29,2025-09-06,yes
213.199.180.192/27,GitHub actions IP range,2025-05-29,2025-09-06,yes
213.199.180.32/28,GitHub actions IP range,2025-05-29,2025-09-06,yes
213.199.180.96/27,GitHub actions IP range,2025-05-29,2025-09-06,yes
213.199.183.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.100.0.0/20,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.100.120.0/21,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.100.128.0/18,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.100.16.0/20,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.100.224.0/20,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.100.240.0/20,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.100.32.0/20,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.100.48.0/20,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.100.64.0/21,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.100.72.0/21,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.100.80.0/21,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.101.112.0/20,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.101.128.0/20,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.101.144.0/20,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.101.160.0/20,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.101.176.0/20,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.101.192.0/20,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.101.32.0/21,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.101.48.0/20,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.101.64.0/20,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.101.80.0/21,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.102.0.0/18,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.102.128.0/18,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.102.192.0/21,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.102.202.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.102.203.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.102.204.0/22,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.102.208.0/20,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.102.96.0/19,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.96.0.0/17,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.96.128.0/17,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.97.128.0/17,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.98.128.0/17,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.98.45.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.98.46.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.98.47.0/24,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.98.48.0/21,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.99.0.0/18,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.99.128.0/17,GitHub actions IP range,2025-05-29,2025-09-06,yes
23.99.64.0/19,GitHub actions IP range,2025-05-29,2025-09-06,yes
2602:fd5e:1:2::/64,GitHub actions IP range,2025-05-29,2025-09-06,yes
2602:fd5e:1::/63,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1020:200::/46,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1020:205::/48,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1020:206::/47,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1020:208::/56,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1020:209::/48,GitHub actions IP range,2025-07-17,2025-09-06,yes
2603:1020:2::/48,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1020:4::/48,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1020:5::/48,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1020:6::/47,GitHub actions IP range,2025-07-17,2025-09-06,yes
2603:1020:6::/48,GitHub actions IP range,2025-05-29,2025-07-17,no
2603:1020::/47,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1026:2404::/48,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1026:2405::/48,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1026:2500:24::/64,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1026:3000:140::/59,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1026:3000:c0::/59,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1026:900:1a::/63,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1026:900:1c::/64,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1026:900:1d::/64,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1026:900:1e::/63,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1026:900:4::/63,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1026:900:6::/64,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1026:900:7::/64,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1026:900:8::/63,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1027:1:140::/59,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1027:1:c0::/59,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:10::/47,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:13:200::/62,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:13::/56,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:14::/49,GitHub actions IP range,2025-07-17,2025-09-06,yes
2603:1030:20c::/47,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:20e::/48,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:210::/47,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:212::/56,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:213::/48,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:214::/48,GitHub actions IP range,2025-07-17,2025-09-06,yes
2603:1030:400::/48,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:100::/59,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:10::/62,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:120::/64,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:124::/62,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:128::/61,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:130::/62,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:134::/63,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:139::/64,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:13a::/63,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:13d::/64,GitHub actions IP range,2025-08-18,2025-09-06,yes
2603:1030:401:13e::/63,GitHub actions IP range,2025-08-18,2025-09-06,yes
2603:1030:401:140::/63,GitHub actions IP range,2025-08-18,2025-09-06,yes
2603:1030:401:143::/64,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:144::/63,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:14::/63,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:14a::/63,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:14c::/62,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:150::/62,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:154::/63,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:159::/64,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:15a::/63,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:15c::/62,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:160::/61,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:168::/64,GitHub actions IP range,2025-08-18,2025-09-06,yes
2603:1030:401:16a::/63,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:16c::/64,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:175::/64,GitHub actions IP range,2025-08-18,2025-09-06,yes
2603:1030:401:178::/64,GitHub actions IP range,2025-08-18,2025-09-06,yes
2603:1030:401:17::/64,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:17c::/62,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:180::/58,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:18::/61,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:1c0::/61,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:1c8::/63,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:1cc::/62,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:1d0::/60,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:1e0::/60,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:1f0::/61,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:1f8::/64,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:201::/64,GitHub actions IP range,2025-08-18,2025-09-06,yes
2603:1030:401:203::/64,GitHub actions IP range,2025-08-18,2025-09-06,yes
2603:1030:401:20::/59,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:20c::/62,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:210::/60,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:220::/62,GitHub actions IP range,2025-05-29,2025-09-06,yes
2603:1030:401:225::/64,GitHub actions IP range,2025-08-18,2025-09-06,yes
2603:1030:401:226::/63,GitHub actions IP range,2025-05-29,2025-09-06,yes
