dest_ip,metadata_region,metadata_service,metadata_network_border_group
15.230.4.130/32,ap-southeast-1,AMAZON,ap-southeast-1
15.230.63.0/31,sa-east-1,AMAZON,sa-east-1
15.248.107.0/24,us-east-2,AMAZON,us-east-2
35.50.196.0/24,eu-west-1,AMAZON,eu-west-1
52.93.88.163/32,us-east-1,AMAZON,us-east-1
52.93.178.162/32,us-west-1,AMAZON,us-west-1
52.94.13.0/24,ap-southeast-2,AMAZON,ap-southeast-2
52.144.233.66/31,ap-northeast-3,AMAZON,ap-northeast-3
54.78.0.0/16,eu-west-1,AMAZON,eu-west-1
99.77.139.0/24,ap-northeast-1,AMAZON,ap-northeast-1
99.82.160.0/24,ap-south-1,AMAZON,ap-south-1
151.148.8.0/21,GLOBAL,AMAZON,GLOBAL
182.28.0.0/16,us-gov-east-1,AMAZON,us-gov-east-1
198.41.105.0/24,us-west-2,AMAZON,us-west-2
204.246.160.0/22,us-west-1,AMAZON,us-west-1
3.5.74.0/23,eu-west-1,AMAZON,eu-west-1
15.193.4.0/24,eu-central-1,AMAZON,eu-central-1
15.230.16.0/24,us-west-1,AMAZON,us-west-1
15.230.71.0/26,eu-west-3,AMAZON,eu-west-3
15.230.203.0/24,ap-south-1,AMAZON,ap-south-1
35.71.116.0/24,us-gov-west-1,AMAZON,us-gov-west-1
51.118.0.0/16,eu-south-1,AMAZON,eu-south-1
52.93.153.66/32,eu-west-2,AMAZON,eu-west-2
54.239.106.0/23,eu-central-1,AMAZON,eu-central-1
71.132.0.0/18,cn-north-1,AMAZON,cn-north-1
96.0.136.0/21,ap-southeast-1,AMAZON,ap-southeast-1
99.150.40.0/21,eu-west-2,AMAZON,eu-west-2
216.244.10.0/24,eu-central-1,AMAZON,eu-central-1
3.4.15.32/29,ap-south-1,AMAZON,ap-south-1
3.5.212.0/23,ap-south-1,AMAZON,ap-south-1
3.5.220.0/22,me-south-1,AMAZON,me-south-1
15.177.72.0/24,eu-north-1,AMAZON,eu-north-1
15.230.15.9/32,eu-central-1,AMAZON,eu-central-1
15.230.15.128/31,eu-central-1,AMAZON,eu-central-1
15.230.39.64/31,us-east-2,AMAZON,us-east-2
15.230.42.0/24,us-west-1,AMAZON,us-west-1
15.230.55.0/24,eu-west-2,AMAZON,eu-west-2
16.31.0.0/16,af-south-1,AMAZON,af-south-1
18.99.64.0/19,ap-northeast-1,AMAZON,ap-northeast-1
52.2.0.0/15,us-east-1,AMAZON,us-east-1
52.93.33.8/32,ap-southeast-2,AMAZON,ap-southeast-2
52.93.68.0/24,ap-south-1,AMAZON,ap-south-1
52.93.127.125/32,us-east-1,AMAZON,us-east-1
52.94.152.66/32,us-west-1,AMAZON,us-west-1
52.144.214.128/26,eu-south-1,AMAZON,eu-south-1
54.222.76.0/22,cn-north-1,AMAZON,cn-north-1
64.252.106.0/24,ap-southeast-2,AMAZON,ap-southeast-2
103.4.8.0/21,ap-northeast-1,AMAZON,ap-northeast-1
104.255.59.105/32,ap-southeast-3,AMAZON,ap-southeast-3
150.222.49.32/27,ap-northeast-3,AMAZON,ap-northeast-3
155.146.64.0/20,us-east-1,AMAZON,us-east-1-wl1-nyc-wlz-1
176.32.96.0/21,us-east-1,AMAZON,us-east-1
184.72.64.0/18,us-east-1,AMAZON,us-east-1
13.248.108.0/24,us-east-1,AMAZON,us-east-1
15.193.136.0/22,us-west-2,AMAZON,us-west-2
15.230.9.252/31,eu-west-2,AMAZON,eu-west-2
15.251.0.15/32,us-west-1,AMAZON,us-west-1
23.228.198.0/24,GLOBAL,AMAZON,GLOBAL
35.55.33.0/24,us-east-2,AMAZON,us-east-2
52.93.47.0/24,us-west-1,AMAZON,us-west-1
52.93.52.163/32,us-west-1,AMAZON,us-west-1
52.93.124.14/32,eu-south-1,AMAZON,eu-south-1
52.93.126.206/32,sa-east-1,AMAZON,sa-east-1
52.95.108.0/23,us-east-1,AMAZON,us-east-1
52.95.191.0/24,eu-west-2,AMAZON,eu-west-2
52.144.193.0/26,us-east-1,AMAZON,us-east-1
99.78.168.0/23,eu-central-1,AMAZON,eu-central-1
108.166.244.16/32,us-east-2,AMAZON,us-east-2
108.166.248.0/21,us-east-2,AMAZON,us-east-2
143.204.0.0/16,GLOBAL,AMAZON,GLOBAL
150.222.91.0/24,ap-northeast-1,AMAZON,ap-northeast-1
150.222.144.38/32,eu-central-1,AMAZON,eu-central-1
150.222.152.34/32,eu-central-1,AMAZON,eu-central-1
198.41.97.0/24,us-east-1,AMAZON,us-east-1-atl-2
205.251.225.0/24,us-east-1,AMAZON,us-east-1
3.2.86.0/24,us-west-1,AMAZON,us-west-1
15.181.192.0/19,us-east-1,AMAZON,us-east-1-dfw-1
16.152.0.0/16,us-gov-east-1,AMAZON,us-gov-east-1
52.93.55.166/31,us-west-1,AMAZON,us-west-1
52.93.88.193/32,us-east-1,AMAZON,us-east-1
52.93.123.136/32,us-east-1,AMAZON,us-east-1
52.93.178.144/32,us-west-1,AMAZON,us-west-1
52.93.178.154/32,us-west-1,AMAZON,us-west-1
52.93.229.100/32,eu-west-2,AMAZON,eu-west-2
52.94.23.0/24,eu-north-1,AMAZON,eu-north-1
52.95.48.0/22,us-east-1,AMAZON,us-east-1
52.219.120.0/22,us-west-1,AMAZON,us-west-1
54.136.0.0/16,me-central-1,AMAZON,me-central-1
54.222.66.0/23,cn-north-1,AMAZON,cn-north-1
54.240.232.0/22,us-east-1,AMAZON,us-east-1
69.107.7.48/29,us-east-2,AMAZON,us-east-2
99.77.190.0/24,GLOBAL,AMAZON,GLOBAL
99.78.228.0/22,ap-southeast-3,AMAZON,ap-southeast-3
150.222.143.0/24,us-east-1,AMAZON,us-east-1
150.222.234.28/31,us-west-1,AMAZON,us-west-1
151.148.16.0/31,us-west-1,AMAZON,us-west-1
13.248.106.0/24,me-south-1,AMAZON,me-south-1
15.224.0.0/16,eu-west-3,AMAZON,eu-west-3
15.230.15.190/31,eu-central-1,AMAZON,eu-central-1
15.230.220.0/24,us-east-1,AMAZON,us-east-1
15.253.0.0/16,us-west-2,AMAZON,us-west-2-lax-1
16.12.82.0/23,ap-southeast-6,AMAZON,ap-southeast-6
52.93.127.111/32,ap-southeast-1,AMAZON,ap-southeast-1
52.93.228.165/32,eu-west-2,AMAZON,eu-west-2
52.119.224.0/21,us-east-1,AMAZON,us-east-1
52.219.64.0/22,ap-south-1,AMAZON,ap-south-1
54.238.0.0/16,ap-northeast-1,AMAZON,ap-northeast-1
94.38.0.0/15,ap-southeast-5,AMAZON,ap-southeast-5
99.150.16.0/21,eu-central-1,AMAZON,eu-central-1
150.222.117.0/24,eu-north-1,AMAZON,eu-north-1
216.182.232.0/22,us-east-1,AMAZON,us-east-1
3.2.64.0/24,us-east-1,AMAZON,us-east-1
3.2.77.0/24,ap-southeast-2,AMAZON,ap-southeast-2
3.4.15.152/29,sa-east-1,AMAZON,sa-east-1
3.120.0.0/14,eu-central-1,AMAZON,eu-central-1
15.181.252.0/24,us-west-2,AMAZON,us-west-2-sea-1
18.198.0.0/15,eu-central-1,AMAZON,eu-central-1
52.9.0.0/16,us-west-1,AMAZON,us-west-1
52.93.38.0/24,eu-west-1,AMAZON,eu-west-1
52.93.153.101/32,eu-west-2,AMAZON,eu-west-2
52.94.152.69/32,us-west-1,AMAZON,us-west-1
52.144.216.4/31,eu-north-1,AMAZON,eu-north-1
52.219.128.0/22,ap-southeast-1,AMAZON,ap-southeast-1
69.107.7.0/29,ap-southeast-1,AMAZON,ap-southeast-1
99.77.141.0/24,ap-northeast-2,AMAZON,ap-northeast-2
150.222.137.0/24,us-east-1,AMAZON,us-east-1
150.222.196.0/24,us-west-2,AMAZON,us-west-2
3.33.44.0/22,us-east-1,AMAZON,us-east-1
15.145.20.0/22,eu-west-2,AMAZON,eu-west-2-wl2-man-wlz-1
15.248.20.0/22,me-south-1,AMAZON,me-south-1
15.251.0.8/32,ap-southeast-2,AMAZON,ap-southeast-2
27.0.0.0/22,ap-northeast-1,AMAZON,ap-northeast-1
52.93.98.0/24,ap-south-1,AMAZON,ap-south-1
52.93.178.146/32,us-west-1,AMAZON,us-west-1
52.94.152.12/32,us-east-1,AMAZON,us-east-1
52.144.233.130/31,ap-northeast-3,AMAZON,ap-northeast-3
54.240.236.41/32,eu-south-1,AMAZON,eu-south-1
69.107.7.112/29,sa-east-1,AMAZON,sa-east-1
76.223.170.32/28,ap-southeast-5,AMAZON,ap-southeast-5
150.222.44.128/27,sa-east-1,AMAZON,sa-east-1
216.198.231.0/24,us-west-2,AMAZON,us-west-2
216.244.11.0/24,eu-north-1,AMAZON,eu-north-1
3.136.0.0/13,us-east-2,AMAZON,us-east-2
13.248.99.0/24,us-west-1,AMAZON,us-west-1
15.220.148.0/22,eu-north-1,AMAZON,eu-north-1-hel-1
15.230.15.140/31,eu-central-1,AMAZON,eu-central-1
15.230.83.0/24,us-east-1,AMAZON,us-east-1
15.230.97.0/24,eu-north-1,AMAZON,eu-north-1
16.12.59.0/24,eu-south-1,AMAZON,eu-south-1
16.12.64.0/22,us-east-2,AMAZON,us-east-2
43.192.0.0/16,cn-northwest-1,AMAZON,cn-northwest-1
52.93.121.188/32,ap-northeast-1,AMAZON,ap-northeast-1
52.93.178.178/32,us-west-1,AMAZON,us-west-1
52.93.228.166/32,eu-west-2,AMAZON,eu-west-2
52.94.248.192/28,eu-west-2,AMAZON,eu-west-2
54.240.236.94/32,eu-south-1,AMAZON,eu-south-1
56.52.0.0/16,eu-west-1,AMAZON,eu-west-1
75.3.0.0/18,us-east-2,AMAZON,us-east-2
150.222.30.0/23,us-west-1,AMAZON,us-west-1
150.222.223.0/24,us-east-1,AMAZON,us-east-1
161.188.32.0/20,us-west-2,AMAZON,us-west-2-wl1-lax-wlz-1
173.83.198.0/24,ap-northeast-2,AMAZON,ap-northeast-2
173.83.219.0/24,ap-southeast-1,AMAZON,ap-southeast-1
3.42.0.0/17,us-west-1,AMAZON,us-west-1
13.248.112.0/24,us-west-2,AMAZON,us-west-2
15.230.15.11/32,eu-central-1,AMAZON,eu-central-1
15.230.15.84/31,eu-central-1,AMAZON,eu-central-1
15.230.15.110/31,eu-central-1,AMAZON,eu-central-1
15.230.39.26/31,us-east-2,AMAZON,us-east-2
15.230.145.0/24,us-east-1,AMAZON,us-east-1
16.56.0.0/18,us-east-1,AMAZON,us-east-1-atl-2
18.98.64.0/19,eu-west-3,AMAZON,eu-west-3
35.55.5.0/24,ap-northeast-2,AMAZON,ap-northeast-2
35.55.24.0/24,eu-west-3,AMAZON,eu-west-3
46.168.0.0/15,ap-southeast-6,AMAZON,ap-southeast-6
51.0.112.0/21,GLOBAL,AMAZON,GLOBAL
52.93.229.66/32,eu-west-2,AMAZON,eu-west-2
54.20.0.0/15,sa-east-1,AMAZON,sa-east-1
54.239.115.0/25,eu-west-1,AMAZON,eu-west-1
64.252.120.0/24,us-west-1,AMAZON,us-west-1
99.151.184.0/23,us-east-1,AMAZON,us-east-1
104.255.58.0/32,eu-south-2,AMAZON,eu-south-2
150.222.54.128/27,ap-east-2,AMAZON,ap-east-2
3.5.144.0/23,ap-northeast-2,AMAZON,ap-northeast-2
15.193.172.0/22,sa-east-1,AMAZON,sa-east-1
15.230.131.0/24,eu-central-1,AMAZON,eu-central-1
15.230.182.0/24,eu-west-1,AMAZON,eu-west-1
15.230.222.0/24,ap-southeast-2,AMAZON,ap-southeast-2
16.24.0.0/16,me-south-1,AMAZON,me-south-1
16.58.0.0/16,us-east-2,AMAZON,us-east-2
52.93.127.95/32,cn-northwest-1,AMAZON,cn-northwest-1
52.93.127.148/32,ap-northeast-1,AMAZON,ap-northeast-1
52.94.248.112/28,eu-central-1,AMAZON,eu-central-1
104.153.115.0/24,us-east-1,AMAZON,us-east-1
144.220.0.0/16,GLOBAL,AMAZON,GLOBAL
150.222.48.96/27,eu-south-1,AMAZON,eu-south-1
150.222.234.16/31,us-west-1,AMAZON,us-west-1
150.222.234.30/31,us-west-1,AMAZON,us-west-1
155.146.144.0/20,us-west-2,AMAZON,us-west-2-wl1-den-wlz-1
168.185.4.0/24,us-west-1,AMAZON,us-west-1
15.181.242.0/24,us-east-1,AMAZON,us-east-1-phl-1
15.197.2.0/24,GLOBAL,AMAZON,GLOBAL
15.221.20.0/22,ap-southeast-2,AMAZON,ap-southeast-2
15.230.15.134/31,eu-central-1,AMAZON,eu-central-1
15.230.70.128/26,ap-south-1,AMAZON,ap-south-1
15.230.92.0/24,us-west-2,AMAZON,us-west-2
15.230.116.0/24,eu-north-1,AMAZON,eu-north-1
15.230.122.6/31,me-south-1,AMAZON,me-south-1
15.230.245.0/24,us-east-1,AMAZON,us-east-1
15.248.8.0/22,us-east-2,AMAZON,us-east-2
52.93.178.176/32,us-west-1,AMAZON,us-west-1
52.94.198.32/28,us-gov-west-1,AMAZON,us-gov-west-1
54.25.82.0/24,us-east-1,AMAZON,us-east-1
54.232.0.0/16,sa-east-1,AMAZON,sa-east-1
120.52.153.192/26,GLOBAL,AMAZON,GLOBAL
150.222.43.96/27,ap-southeast-2,AMAZON,ap-southeast-2
199.127.232.0/22,us-east-1,AMAZON,us-east-1
3.4.13.64/28,us-east-1,AMAZON,us-east-1
15.177.78.0/24,eu-west-2,AMAZON,eu-west-2
15.193.0.0/24,ap-south-1,AMAZON,ap-south-1
15.230.0.14/32,sa-east-1,AMAZON,sa-east-1
15.230.39.76/31,us-east-2,AMAZON,us-east-2
15.230.71.192/26,us-east-2,AMAZON,us-east-2
23.228.196.0/24,GLOBAL,AMAZON,GLOBAL
35.55.41.0/24,eu-north-1,AMAZON,eu-north-1
52.66.0.0/16,ap-south-1,AMAZON,ap-south-1
52.93.53.6/32,us-west-1,AMAZON,us-west-1
52.93.127.250/32,ap-northeast-1,AMAZON,ap-northeast-1
52.219.218.0/24,eu-central-1,AMAZON,eu-central-1
54.239.0.64/28,sa-east-1,AMAZON,sa-east-1
69.107.10.216/29,eu-south-1,AMAZON,eu-south-1
99.82.176.0/21,GLOBAL,AMAZON,GLOBAL
108.166.244.39/32,us-east-2,AMAZON,us-east-2
150.222.152.69/32,eu-central-1,AMAZON,eu-central-1
204.236.192.0/18,us-east-1,AMAZON,us-east-1
216.244.36.0/23,ap-northeast-1,AMAZON,ap-northeast-1
15.230.80.0/24,eu-central-1,AMAZON,eu-central-1
15.230.98.0/24,me-south-1,AMAZON,me-south-1
15.230.121.4/32,me-south-1,AMAZON,me-south-1
35.28.0.0/15,mx-central-1,AMAZON,mx-central-1
35.96.16.0/23,us-west-2,AMAZON,us-west-2
35.168.0.0/13,us-east-1,AMAZON,us-east-1
52.64.128.0/17,ap-southeast-2,AMAZON,ap-southeast-2
52.93.127.120/32,eu-south-1,AMAZON,eu-south-1
88.104.0.0/15,sa-east-1,AMAZON,sa-east-1
99.82.0.0/22,ap-northeast-1,AMAZON,ap-northeast-1
104.255.59.136/32,ap-northeast-1,AMAZON,ap-northeast-1
104.255.59.200/32,ap-southeast-5,AMAZON,ap-southeast-5
136.18.3.0/24,eu-central-1,AMAZON,eu-central-1
150.222.39.128/26,eu-west-3,AMAZON,eu-west-3
150.222.234.3/32,us-west-1,AMAZON,us-west-1
13.209.0.0/16,ap-northeast-2,AMAZON,ap-northeast-2
15.181.40.0/21,us-east-1,AMAZON,us-east-1-nyc-1
15.230.15.106/31,eu-central-1,AMAZON,eu-central-1
15.230.15.186/31,eu-central-1,AMAZON,eu-central-1
18.34.48.0/20,us-west-2,AMAZON,us-west-2
18.34.232.0/21,us-east-1,AMAZON,us-east-1
18.140.0.0/15,ap-southeast-1,AMAZON,ap-southeast-1
51.92.0.0/16,eu-south-2,AMAZON,eu-south-2
52.60.0.0/16,ca-central-1,AMAZON,ca-central-1
52.78.0.0/16,ap-northeast-2,AMAZON,ap-northeast-2
52.93.52.160/32,us-west-1,AMAZON,us-west-1
52.93.88.192/32,us-east-1,AMAZON,us-east-1
52.93.178.129/32,us-west-1,AMAZON,us-west-1
52.93.178.145/32,us-west-1,AMAZON,us-west-1
52.93.193.192/32,ca-central-1,AMAZON,ca-central-1
52.219.220.0/23,us-west-1,AMAZON,us-west-1
69.107.3.176/29,us-east-1,AMAZON,us-east-1
72.44.32.0/19,us-east-1,AMAZON,us-east-1
104.255.59.239/32,ap-southeast-6,AMAZON,ap-southeast-6
108.166.244.14/32,us-east-2,AMAZON,us-east-2
108.166.244.33/32,us-east-2,AMAZON,us-east-2
150.222.152.67/32,eu-central-1,AMAZON,eu-central-1
205.251.236.0/22,us-gov-west-1,AMAZON,us-gov-west-1
216.244.48.0/20,ap-northeast-1,AMAZON,ap-northeast-1
3.4.12.20/32,ap-south-1,AMAZON,ap-south-1
15.181.16.0/20,us-west-2,AMAZON,us-west-2-den-1
15.181.96.0/20,us-east-1,AMAZON,us-east-1-mci-1
15.220.192.0/22,ap-southeast-1,AMAZON,ap-southeast-1-bkk-1
15.221.3.0/24,eu-central-1,AMAZON,eu-central-1
15.230.15.60/31,eu-central-1,AMAZON,eu-central-1
15.230.15.166/31,eu-central-1,AMAZON,eu-central-1
15.248.32.0/22,eu-north-1,AMAZON,eu-north-1
16.144.0.0/16,us-west-2,AMAZON,us-west-2
35.96.33.0/24,us-west-1,AMAZON,us-west-1
52.92.0.0/17,eu-west-1,AMAZON,eu-west-1
52.93.33.11/32,ap-southeast-2,AMAZON,ap-southeast-2
52.93.127.202/32,eu-west-1,AMAZON,eu-west-1
54.240.236.46/32,eu-south-1,AMAZON,eu-south-1
56.155.0.0/17,ap-northeast-3,AMAZON,ap-northeast-3
99.150.112.0/21,ap-south-2,AMAZON,ap-south-2
104.255.56.26/32,us-east-1,AMAZON,us-east-1
150.222.168.33/32,eu-west-1,AMAZON,eu-west-1
3.2.52.0/24,us-east-1,AMAZON,us-east-1
3.2.70.0/24,eu-central-1,AMAZON,eu-central-1
3.2.81.0/24,ap-east-1,AMAZON,ap-east-1
13.58.0.0/15,us-east-2,AMAZON,us-east-2
13.128.0.0/16,us-east-1,AMAZON,us-east-1
15.230.216.10/32,us-east-1,AMAZON,us-east-1
16.189.0.0/16,eu-west-1,AMAZON,eu-west-1
35.55.22.0/24,eu-west-3,AMAZON,eu-west-3
51.86.0.0/15,il-central-1,AMAZON,il-central-1
52.93.153.128/32,eu-west-2,AMAZON,eu-west-2
52.93.178.199/32,us-west-1,AMAZON,us-west-1
52.119.152.0/22,eu-south-1,AMAZON,eu-south-1
54.194.0.0/15,eu-west-1,AMAZON,eu-west-1
54.240.244.0/22,sa-east-1,AMAZON,sa-east-1
69.107.7.96/29,us-east-1,AMAZON,us-east-1
76.223.170.0/28,ca-west-1,AMAZON,ca-west-1
150.222.102.0/24,us-west-2,AMAZON,us-west-2
3.4.12.2/32,ap-southeast-2,AMAZON,ap-southeast-2
3.4.12.5/32,us-east-1,AMAZON,us-east-1
15.230.10.0/24,me-south-1,AMAZON,me-south-1
35.50.232.0/24,ap-south-1,AMAZON,ap-south-1
35.96.5.0/24,us-west-2,AMAZON,us-west-2
45.57.128.0/18,ap-southeast-1,AMAZON,ap-southeast-1
52.93.1.0/24,us-east-1,AMAZON,us-east-1
52.93.55.154/31,us-west-1,AMAZON,us-west-1
52.93.86.199/32,us-east-1,AMAZON,us-east-1
52.93.131.217/32,eu-south-1,AMAZON,eu-south-1
52.93.229.131/32,eu-west-2,AMAZON,eu-west-2
52.94.30.0/24,af-south-1,AMAZON,af-south-1
54.240.236.53/32,eu-south-1,AMAZON,eu-south-1
54.240.236.77/32,eu-south-1,AMAZON,eu-south-1
54.240.236.93/32,eu-south-1,AMAZON,eu-south-1
76.223.170.64/28,ap-southeast-7,AMAZON,ap-southeast-7
150.222.54.96/27,ap-east-2,AMAZON,ap-east-2
150.222.152.70/32,eu-central-1,AMAZON,eu-central-1
3.98.0.0/15,ca-central-1,AMAZON,ca-central-1
15.230.39.132/31,us-east-2,AMAZON,us-east-2
35.96.244.0/24,us-west-2,AMAZON,us-west-2
52.93.90.163/32,us-east-1,AMAZON,us-east-1
54.66.0.0/16,ap-southeast-2,AMAZON,ap-southeast-2
54.239.102.0/25,us-west-1,AMAZON,us-west-1
56.228.0.0/16,eu-north-1,AMAZON,eu-north-1
99.77.242.0/24,ap-northeast-2,AMAZON,ap-northeast-2
150.222.15.126/32,us-east-1,AMAZON,us-east-1
150.222.53.128/27,mx-central-1,AMAZON,mx-central-1
150.222.234.116/31,us-west-1,AMAZON,us-west-1
150.222.236.0/24,us-east-1,AMAZON,us-east-1
162.222.148.0/22,us-west-2,AMAZON,us-west-2-lax-1
173.83.206.0/23,eu-west-2,AMAZON,eu-west-2
216.198.233.0/24,ap-southeast-1,AMAZON,ap-southeast-1
3.4.2.0/24,us-east-1,AMAZON,us-east-1
15.177.75.0/24,eu-west-1,AMAZON,eu-west-1
15.220.240.0/21,ap-southeast-1,AMAZON,ap-southeast-1-bkk-1
15.230.24.0/22,ap-northeast-3,AMAZON,ap-northeast-3
15.230.39.130/31,us-east-2,AMAZON,us-east-2
15.230.122.0/32,me-south-1,AMAZON,me-south-1
52.24.0.0/14,us-west-2,AMAZON,us-west-2
52.46.170.0/23,us-east-1,AMAZON,us-east-1
52.93.88.166/32,us-east-1,AMAZON,us-east-1
52.93.199.97/32,us-east-2,AMAZON,us-east-2
52.93.228.164/32,eu-west-2,AMAZON,eu-west-2
52.95.56.0/22,ap-northeast-1,AMAZON,ap-northeast-1
52.119.160.0/20,us-west-2,AMAZON,us-west-2
52.222.0.0/17,us-gov-west-1,AMAZON,us-gov-west-1
64.252.65.0/24,us-west-2,AMAZON,us-west-2
119.147.182.0/25,GLOBAL,AMAZON,GLOBAL
136.18.144.0/21,ap-southeast-7,AMAZON,ap-southeast-7
150.247.47.0/24,eu-west-2,AMAZON,eu-west-2
176.32.125.128/25,us-east-1,AMAZON,us-east-1
3.2.65.0/24,us-east-1,AMAZON,us-east-1
3.4.12.28/32,ap-northeast-1,AMAZON,ap-northeast-1
13.248.65.0/24,eu-south-2,AMAZON,eu-south-2
15.230.15.114/31,eu-central-1,AMAZON,eu-central-1
15.251.0.23/32,sa-east-1,AMAZON,sa-east-1
16.178.0.0/15,ap-southeast-2,AMAZON,ap-southeast-2
18.97.112.0/20,ap-east-2,AMAZON,ap-east-2
52.93.69.0/24,me-south-1,AMAZON,me-south-1
52.93.178.151/32,us-west-1,AMAZON,us-west-1
52.93.228.196/32,eu-west-2,AMAZON,eu-west-2
52.144.210.192/26,eu-central-1,AMAZON,eu-central-1
52.144.233.134/31,ap-northeast-3,AMAZON,ap-northeast-3
54.239.1.144/28,ap-southeast-3,AMAZON,ap-southeast-3
120.232.236.0/25,GLOBAL,AMAZON,GLOBAL
150.222.234.40/31,us-west-1,AMAZON,us-west-1
3.2.48.0/24,eu-west-2,AMAZON,eu-west-2
3.13.0.0/16,us-east-2,AMAZON,us-east-2
3.43.128.0/18,af-south-1,AMAZON,af-south-1
3.248.0.0/13,eu-west-1,AMAZON,eu-west-1
15.221.132.0/22,sa-east-1,AMAZON,sa-east-1
15.230.39.180/31,us-east-2,AMAZON,us-east-2
15.230.216.6/31,us-east-1,AMAZON,us-east-1
52.93.92.0/24,us-west-1,AMAZON,us-west-1
54.92.128.0/17,us-east-1,AMAZON,us-east-1
54.239.0.0/28,us-east-1,AMAZON,us-east-1
99.77.133.0/24,eu-west-1,AMAZON,eu-west-1
104.255.56.11/32,us-east-1,AMAZON,us-east-1
104.255.59.83/32,ap-northeast-1,AMAZON,ap-northeast-1
150.222.233.0/24,us-east-2,AMAZON,us-east-2
150.222.234.58/31,us-west-1,AMAZON,us-west-1
3.2.50.0/24,us-east-1,AMAZON,us-east-1
13.210.0.0/15,ap-southeast-2,AMAZON,ap-southeast-2
16.48.0.0/16,ca-central-1,AMAZON,ca-central-1
16.64.0.0/17,us-gov-east-1,AMAZON,us-gov-east-1
23.228.194.0/24,us-east-1,AMAZON,us-east-1
51.0.88.0/21,me-central-1,AMAZON,me-central-1
52.93.55.164/31,us-west-1,AMAZON,us-west-1
52.93.84.196/32,us-east-1,AMAZON,us-east-1
52.93.127.251/32,ap-northeast-1,AMAZON,ap-northeast-1
52.93.178.140/32,us-west-1,AMAZON,us-west-1
52.93.178.174/32,us-west-1,AMAZON,us-west-1
52.94.17.0/24,eu-central-1,AMAZON,eu-central-1
52.95.154.0/23,eu-west-3,AMAZON,eu-west-3
52.95.212.0/22,ap-southeast-1,AMAZON,ap-southeast-1
52.119.156.0/22,eu-south-1,AMAZON,eu-south-1
54.239.0.240/28,eu-west-2,AMAZON,eu-west-2
54.241.0.0/16,us-west-1,AMAZON,us-west-1
69.107.10.128/29,us-west-2,AMAZON,us-west-2
99.77.151.0/24,us-east-1,AMAZON,us-east-1
99.77.239.0/24,ap-southeast-2,AMAZON,ap-southeast-2
104.255.57.174/32,us-east-2,AMAZON,us-east-2
104.255.59.91/32,ap-south-1,AMAZON,ap-south-1
104.255.59.115/32,ap-northeast-3,AMAZON,ap-northeast-3
111.13.185.64/27,GLOBAL,AMAZON,GLOBAL
141.230.0.0/16,ap-southeast-1,AMAZON,ap-southeast-1
150.222.164.210/32,eu-west-1,AMAZON,eu-west-1
184.169.128.0/17,us-west-1,AMAZON,us-west-1
198.41.104.0/24,us-west-1,AMAZON,us-west-1
216.182.224.0/21,us-east-1,AMAZON,us-east-1
15.230.6.0/24,ap-southeast-1,AMAZON,ap-southeast-1
15.230.15.204/31,eu-central-1,AMAZON,eu-central-1
15.230.248.0/24,us-east-1,AMAZON,us-east-1
16.71.0.0/18,us-west-2,AMAZON,us-west-2
35.55.25.0/24,sa-east-1,AMAZON,sa-east-1
35.72.0.0/13,ap-northeast-1,AMAZON,ap-northeast-1
52.93.91.98/32,us-east-1,AMAZON,us-east-1
52.93.240.0/23,us-west-2,AMAZON,us-west-2
52.94.152.178/32,ap-southeast-2,AMAZON,ap-southeast-2
54.240.236.65/32,eu-south-1,AMAZON,eu-south-1
69.107.6.224/29,eu-west-1,AMAZON,eu-west-1
99.150.24.0/21,ap-northeast-2,AMAZON,ap-northeast-2
104.255.59.85/32,ap-south-1,AMAZON,ap-south-1
136.18.254.0/23,us-east-1,AMAZON,us-east-1
150.222.24.69/32,us-east-1,AMAZON,us-east-1
150.222.28.0/24,sa-east-1,AMAZON,sa-east-1
150.222.168.38/32,eu-west-1,AMAZON,eu-west-1
150.222.234.124/31,us-west-1,AMAZON,us-west-1
3.8.0.0/14,eu-west-2,AMAZON,eu-west-2
13.248.60.0/22,ap-east-1,AMAZON,ap-east-1
15.230.122.2/32,me-south-1,AMAZON,me-south-1
16.12.3.0/24,ap-south-1,AMAZON,ap-south-1
16.60.0.0/16,eu-west-2,AMAZON,eu-west-2
18.246.0.0/16,us-west-2,AMAZON,us-west-2
52.93.127.160/32,sa-east-1,AMAZON,sa-east-1
52.93.133.127/32,eu-south-1,AMAZON,eu-south-1
52.93.178.232/32,us-west-1,AMAZON,us-west-1
52.94.152.186/32,us-gov-west-1,AMAZON,us-gov-west-1
52.94.198.0/28,us-west-1,AMAZON,us-west-1
52.219.176.0/22,us-east-2,AMAZON,us-east-2
54.204.0.0/15,us-east-1,AMAZON,us-east-1
69.107.7.8/29,ap-southeast-1,AMAZON,ap-southeast-1
108.166.240.0/22,us-west-2,AMAZON,us-west-2
108.166.244.45/32,us-east-2,AMAZON,us-east-2
150.222.53.64/27,ap-southeast-7,AMAZON,ap-southeast-7
150.222.67.0/24,eu-west-2,AMAZON,eu-west-2
150.222.168.36/32,eu-west-1,AMAZON,eu-west-1
3.164.0.0/18,GLOBAL,AMAZON,GLOBAL
15.190.144.0/20,me-west-1,AMAZON,me-west-1
15.230.15.62/31,eu-central-1,AMAZON,eu-central-1
15.230.39.202/31,us-east-2,AMAZON,us-east-2
15.230.180.0/24,us-east-2,AMAZON,us-east-2
