extension_id,publisher_id,extension_name,metadata_comment,metadata_severity,metadata_category,metadata_source,metadata_reference,metadata_status,removal_date,source_reason,last_updated_utc,merged_sources
ghlandy.LiveServer-2,ghlandy,LiveServer-2,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-09,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
gisonyeung.pika-svelte-vscode,gisonyeung,pika-svelte-vscode,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-05-02,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
GoDeveloper.go-developer-support-extension,GoDeveloper,go-developer-support-extension,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-13,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
godot42.cmantic-forked,godot42,cmantic-forked,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-11,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
grovejt.open-folder-in-cursor,grovejt,open-folder-in-cursor,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-18,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
gtfish1988.gtfish01,gtfish1988,gtfish01,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-14,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
gtfish1988.gtfish02,gtfish1988,gtfish02,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-14,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
gtfish1988.gtfish04,gtfish1988,gtfish04,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-14,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
gtfish1988.gtfish06,gtfish1988,gtfish06,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-14,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
gtfish1988.gtfish07-change-case,gtfish1988,gtfish07-change-case,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-14,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
gtfish1988.gtfish08,gtfish1988,gtfish08,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-14,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
gtfish1988.gtfish09-insertcomma,gtfish1988,gtfish09-insertcomma,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-14,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
gtfish1988.gtfish10,gtfish1988,gtfish10,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-14,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
gtfish1988.gtfish11,gtfish1988,gtfish11,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-14,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
gtfish1988.gtfish12,gtfish1988,gtfish12,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-14,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
gtfish1988.gtfish13,gtfish1988,gtfish13,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-14,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
gtfish1988.gtfish14,gtfish1988,gtfish14,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-14,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
gtfish1988.gtfish15-split-join-text,gtfish1988,gtfish15-split-join-text,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-14,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
gtfish1988.gtfish16-auto-align,gtfish1988,gtfish16-auto-align,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-14,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
gtfish1988.gtfish17-open-file,gtfish1988,gtfish17-open-file,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-14,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
gtfish1988.gtfish18-instant-md-table,gtfish1988,gtfish18-instant-md-table,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-14,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
gtfish1988.gtfish19-wrap-selection,gtfish1988,gtfish19-wrap-selection,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-14,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
gtfish1988.gtfish20-notes,gtfish1988,gtfish20-notes,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-14,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
gtfish1988.gtfish21-labeled-bookmarks,gtfish1988,gtfish21-labeled-bookmarks,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-14,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
gtfish1988.gtfish22-python-string-sql,gtfish1988,gtfish22-python-string-sql,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-14,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
gtfish1988.gtfish23-language-injection,gtfish1988,gtfish23-language-injection,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-14,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
gtfish1988.gtfish24-jira-markdown,gtfish1988,gtfish24-jira-markdown,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-14,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
gtfish1988.gtfish26-join-selected-string,gtfish1988,gtfish26-join-selected-string,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-14,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
gtfish1988.gtfish28-add-header,gtfish1988,gtfish28-add-header,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-14,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
gtfish1988.gtfish31-folding,gtfish1988,gtfish31-folding,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-14,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
gtfish1988.gtfish32-markdown-formatter,gtfish1988,gtfish32-markdown-formatter,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-27,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
guojun.code-keeper,guojun,code-keeper,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-11,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
GustavoMaia.gruber-adapted,GustavoMaia,gruber-adapted,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-02,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
gvotch-studio.claude-code-extensions,gvotch-studio,claude-code-extensions,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-03,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
gyvscode.continue-vs,gyvscode,continue-vs,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-01-19,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
Hakai.functional-purple-modified,Hakai,functional-purple-modified,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-22,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
HanazakiShiki.emmylua-cgame,HanazakiShiki,emmylua-cgame,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-22,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
hapTeam.hap-eslint,hapTeam,hap-eslint,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-22,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
harrisonLin.fcbox-ai-code,harrisonLin,fcbox-ai-code,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-09,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
HarshChitaliya.harshchitaliya-ai-study-companion,HarshChitaliya,harshchitaliya-ai-study-companion,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-18,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
HarshChitaliya.harshchitaliya-wds-blog-search,HarshChitaliya,harshchitaliya-wds-blog-search,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-18,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
hatsunemikulover.gutils,hatsunemikulover,gutils,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-01-06,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
havedifficultyinfindingnames.debug-leetcode-refined,havedifficultyinfindingnames,debug-leetcode-refined,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-18,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
hazi.hazi-theme,hazi,hazi-theme,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-18,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
heartacker.git-graph-ai,heartacker,git-graph-ai,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-02,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
hetu.HetuGit,hetu,HetuGit,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-22,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
hhu-stups.prob,hhu-stups,prob,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-22,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
hkalyane.csv-advanced-editor,hkalyane,csv-advanced-editor,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-26,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
HonzaPudil.vscode-theme-onedarker-custom,HonzaPudil,vscode-theme-onedarker-custom,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-19,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
hoOJluGun.ho-ojlugun-ai,hoOJluGun,ho-ojlugun-ai,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-26,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
